,Astrocytes,Endothelial,ExNeurons,InNeurons,Microglia,OPC,Oligodendrocytes,Unknown
Bulk 24,0.2583586818383303,0.1279263825464775,0.005179678188515734,0.5229314431330555,0.02244844502608566,0.0,0.063008073320876,0.00014729594665930916
Bulk 25,0.24569377962226524,0.14381012200370014,0.00844800460795293,0.5038887883460325,0.00696434510484069,0.0,0.09066168461064937,0.000533275704559201
Bulk 26,0.35295976775673155,0.160780060597235,0.012282997281288144,0.3897571131928136,0.025401277181625936,0.0,0.05856337081480498,0.0002554131755009192
Bulk 27,0.19960858857940597,0.09003175757372524,0.0,0.611495020729222,0.0,0.0,0.08096880255908269,0.017895830558564096
Bulk 28,0.2080741564461502,0.16475948202007176,0.0,0.5179168948071365,0.0,0.0,0.10751245880836277,0.0017370079182786218
Bulk 29,0.1616093462737967,0.0668301500015813,0.014371669908632326,0.5429256095811796,0.0,0.0,0.2139012402209561,0.00036198401385387354
Bulk 30,0.21885990555010035,0.06729591923471083,0.013072304982081877,0.6459065290834678,0.01678111734726219,0.0,0.025455513035837634,0.012628710766539328
Bulk 31,0.18144764169843292,0.10746035625639096,0.05931539183748333,0.5547526490083056,0.0,0.0,0.08285155841095818,0.014172402788429246
Bulk 32,0.2404871719546207,0.11380581526919743,0.0,0.5613626405894524,0.0,0.0,0.05378717434875117,0.03055719783797829
Bulk 33,0.21301338720459798,0.09071689804694734,0.03295349905732787,0.6200957034765008,0.01035080507504692,0.0,0.03174024587755421,0.0011294612620248775
Bulk 34,0.19463557280778515,0.12476467125373325,0.10538664602449939,0.4812377199415788,0.0,0.0,0.08246979972886997,0.011505590243533498
Bulk 35,0.2408808131136518,0.1753288343892626,0.06978023594545184,0.389706184829586,0.0354541867739798,0.01165241768585196,0.06540838443630824,0.011788942825907645
Bulk 36,0.2163327245606189,0.09113113030132888,0.026057706053372123,0.5960931495855764,0.016801693083668905,0.0,0.05337969311486497,0.0002039033005699811
Bulk 37,0.20308307896322672,0.11688993539326692,0.0,0.6138266831266483,0.0,0.0,0.045116167559887566,0.02108413495697049
Bulk 38,0.17672725691960214,0.10705073380369577,0.05030549369495196,0.5417551912823262,0.0,0.0,0.1124434339575477,0.011717890341876388
Bulk 39,0.2480972386864745,0.04484778492510047,0.052610736116669166,0.6199341064317404,0.009843753019728067,0.0,0.022282595774235258,0.0023837850460520548
Bulk 40,0.37897765769535513,0.10985252835016483,0.03160660409850928,0.3699944351029938,0.05561367763445974,0.0,0.05363285556148769,0.00032224155702950127
Bulk 41,0.21048889618698507,0.11427909804376425,0.10611120890805405,0.5410122346330962,0.004266673129068766,0.005688047568722507,0.0166674429047381,0.001486398625571157
Bulk 42,0.3047321029180124,0.16148143931771694,0.0,0.4143872639854204,0.0012129239466535263,0.0,0.10744558029312154,0.010740689539075124
Bulk 43,0.15755283147378787,0.07506046033117217,0.07833711208419075,0.6461498305697116,0.004406462908350395,0.0,0.03849330263278724,0.0
Bulk 44,0.21511142386589785,0.13908571255316707,0.00819682377693036,0.517240332335475,0.04789918536488423,0.0,0.07225034824126783,0.0002161738623777511
Bulk 45,0.17954768153268655,0.11909479128739697,0.036200784754058024,0.5709841650423326,0.048854680051349623,0.0,0.044694889074500935,0.0006230082576753767
Bulk 46,0.17961852266557018,0.11902910414550408,0.036136246346083485,0.5710283335712444,0.048856380469774904,0.0,0.04470852261612876,0.0006228901856943134
Bulk 47,0.19554896076447895,0.17009722415145695,0.01393001215551772,0.5061684526178104,0.0,0.0,0.11123059475809766,0.003024755552638374
Bulk 48,0.20498280769245342,0.18601612422585012,0.06690655822316842,0.4234024971266849,0.11207463621711275,0.0,0.003826513256185067,0.0027908632585453945
Bulk 49,0.2657696581663294,0.09818758166327782,0.04132357120222338,0.4981462069083875,0.03853014263840968,0.0,0.05782771938789499,0.00021512003347714718
Bulk 50,0.3092200080293441,0.1134887226246898,0.015192408766373143,0.4791344281328631,0.04071328683132614,0.0,0.042207484048221784,4.36615671819848e-05
Bulk 51,0.36967307260845644,0.1499362527220683,0.032904819494319615,0.3433607049313414,0.04721688543115735,0.0,0.05690826481265686,0.0
Bulk 52,0.23204324683293256,0.08993613427194982,0.053252567823870174,0.5371084662016828,0.03203408327076283,0.0,0.055536773276740975,8.872832206076961e-05
Bulk 53,0.35124409925010003,0.15154921616193914,0.024801624985021833,0.3804067473362438,0.03055894344954593,0.0,0.061438939448046855,4.2936910242561077e-07
Bulk 54,0.2453422320000352,0.16643991209383133,0.064132789090046,0.41572070064203004,0.061167475754428935,0.008770623154249502,0.03833099891711587,9.526834826320608e-05
Bulk 55,0.1928308514219005,0.07188089856246146,0.08030558283815543,0.5907409303906003,0.029213137274477306,0.0,0.034919969952658794,0.00010862955974623078
Bulk 56,0.22893120202762718,0.07584281602578616,0.04677995479495835,0.5994159289169042,0.030529322676277046,0.0,0.017732483564313964,0.0007682919941330767
Bulk 57,0.11214273901861252,0.12322330052381496,0.10246204308951502,0.5621851754953483,0.0,0.0,0.07262955280952874,0.02735718906318048
Bulk 58,0.23561352298933166,0.11297272177761379,0.013395353914961073,0.5571544607524731,0.00931178326819634,0.0,0.07133634027010607,0.00021581702731800732
Bulk 59,0.1228071581442275,0.05186712789280332,0.058284337096936846,0.7192086677449673,0.0018406522368746886,0.0,0.04598420967797612,7.847206214287308e-06
Bulk 60,0.19220572866718624,0.14194002179098905,0.04214754339616765,0.5289206180630722,0.005460399017225734,0.0,0.08780429784285583,0.0015213912225034319
Bulk 61,0.22858410225994197,0.05110088108681749,0.06261819826146259,0.5734319392452197,0.019662368060022844,0.0,0.06409780534398378,0.0005047057425514309
Bulk 62,0.25138333593222145,0.13816631100772053,0.00835678280823001,0.4883482523711442,0.03409763565200043,0.0,0.07723137694971124,0.002416305278972138
Bulk 63,0.3080011287318125,0.15889759534318643,0.003684143935605724,0.37678326500377785,0.05416728416758787,0.0,0.09775405674069916,0.0007125260773304068
Bulk 64,0.18746339981940824,0.08935009020565289,0.04513617621852672,0.6024370150585538,0.031838705039994766,0.0,0.04284203322261265,0.0009325804352508559
Bulk 65,0.15314527778658663,0.0474605763710501,0.02412320635426632,0.7306439327494685,0.004775290830889706,0.0,0.039829630993400894,2.2084914337930575e-05
Bulk 66,0.20156988847700422,0.11549856204336702,0.02662179806209196,0.574524118596079,0.0,0.0,0.07808511786766945,0.0037005149537883593
Bulk 67,0.23899326983540256,0.04995509718097874,0.02076343110055362,0.5445900523814862,0.0,0.0,0.135157393295521,0.010540756206057753
Bulk 68,0.2057087605566177,0.10067401482917084,0.0590359459070422,0.5177808810522985,0.04852777074361241,0.0,0.06645886083719865,0.0018137660740596803
Bulk 69,0.14289991810060815,0.05535704502955653,0.05621178870852727,0.7086044833262979,0.002246165588372294,0.0,0.03468059924663798,0.0
Bulk 70,0.2908897818150104,0.13669408391830293,0.045971958825458376,0.35301516714958503,0.06106707498000106,0.0,0.09844848995805613,0.013913443353586042
Bulk 71,0.239942920289221,0.0719762531138905,0.019718865461147463,0.6070050781063316,0.03529170785986106,0.0,0.025787897533989596,0.0002772776355587796
Bulk 72,0.2279019307425886,0.14083200057852258,0.011957003037455245,0.5021584824318626,0.0,0.0,0.11697047548209781,0.0001801077274733903
Bulk 73,0.22358059185000434,0.07744645564613438,0.013246560491461935,0.6262703289366371,0.007246625237082412,0.0,0.052209437838679755,0.0
Bulk 74,0.1621439967854744,0.06138450524197354,0.04038186566653507,0.6986388905638481,0.005272118177320827,0.0,0.031493473661734925,0.0006851499031131406
Bulk 75,0.25185366195515074,0.05714849902076697,0.03570286308470749,0.5232770830972922,0.004117767170005415,0.0,0.12243804878604449,0.0054620768860327955
Bulk 76,0.1826943355181849,0.14848001159028018,0.0,0.5864720852741355,0.0,0.0,0.04519829916361483,0.03715526845378451
Bulk 77,0.1980830442468335,0.1546603607697122,0.015354803457156183,0.5008652219520604,0.0,0.0,0.11318978873247983,0.017846780841757958
Bulk 78,0.1970119424454477,0.05930270160181515,0.009048947358312428,0.6663917971786804,0.015964791799815765,0.0,0.0501494377681271,0.002130381847801471
Bulk 79,0.2645531658768313,0.14965930620514242,0.028874422409471027,0.43929085303721116,0.04373120706228699,0.0,0.073450934592211,0.0004401108168461361
Bulk 80,0.27159321628411437,0.07516872783020159,0.02294676208087424,0.5669826731382989,0.02870960528912487,0.0,0.03325655186338029,0.0013424635140056771
Bulk 81,0.2503656536243528,0.13748824263065335,0.023758220732335005,0.4820261116316821,0.042209268094397394,0.0,0.06388766811203966,0.0002648351745395035
Bulk 82,0.2665907582309095,0.17057103883495225,0.0302836176018829,0.41138425825675395,0.06046293950031338,0.0,0.04926378761092681,0.011443599964261182
Bulk 83,0.21524019584498053,0.10207233177656361,0.05452628161381404,0.5179003278293401,0.08306382801654943,0.0,0.02621535863133818,0.000981676287414071
Bulk 84,0.2438589927239485,0.16351350506758675,0.014798818271418915,0.4360310020465397,0.051327752400423705,0.0,0.08876478293981097,0.001705146550271363
Bulk 85,0.30137582686789527,0.13095754442172444,0.01730435983505663,0.4619238261716564,0.012340712009433588,0.0,0.07585199268355011,0.00024573801068358874
Bulk 86,0.37309936618293266,0.16427543311008605,0.011793395353773271,0.35653230583893847,0.017629637997446573,0.0,0.07588728683333582,0.0007825746834872594
Bulk 87,0.19360123083195713,0.10873122244516728,0.05771264998922861,0.584553552274902,0.004769982884540539,0.0,0.05022576653043912,0.00040559504376526796
Bulk 88,0.3154009036292253,0.19434555769983905,0.007941834584990617,0.39113929157001937,0.035288389218408794,0.0,0.05580128360329481,8.27396942222269e-05
Bulk 89,0.19312849904867455,0.1941428701190855,0.044881980401626664,0.469484302411646,0.07055636616658094,0.0,0.027018429126432153,0.0007875527259541703
Bulk 90,0.22711084384782573,0.10443063408636942,0.0581203543074469,0.5399364843228956,0.006279919347559876,0.0,0.06262433290837996,0.0014974311795224776
Bulk 91,0.2571523445429887,0.1130331523282673,0.03677220958350122,0.5000905986868583,0.058137978547306804,0.0,0.03478984368159702,2.3872629480578805e-05
Bulk 92,0.22946031553125465,0.10323382963798133,0.017141880764274517,0.5682249899515547,0.0,0.0017070314020457475,0.07712446769156771,0.003107485021321495
Bulk 93,0.20014751515229434,0.06718938052065457,0.04903099900204742,0.6351691759502612,0.0031493162395127934,0.0,0.04378937596257545,0.001524237172654178
Bulk 94,0.3282328245179135,0.12440964731414444,0.027461576934490542,0.4367093904592454,0.03160666163167405,0.0,0.05122808888819533,0.00035181025433670153
Bulk 95,0.22298082848068262,0.06918351528993179,0.056690782986219025,0.6184648477364038,0.0022001642450441266,0.0,0.030479861261718835,0.0
Bulk 96,0.2612984141531572,0.12931962532256558,0.012724265619588674,0.5428938126659892,0.028845467487058466,0.0,0.023902377640256944,0.0010160371113838765
Bulk 97,0.19774710016552302,0.06446969071152779,0.0181328962278717,0.6803352028195591,0.015530516930156182,0.0,0.023772735417580362,1.185772778198919e-05
Bulk 98,0.2244419659597777,0.12590449620806898,0.020634982952819052,0.5618745323099731,0.0414451512119772,0.0,0.02167504216069028,0.0040238291966937755
Bulk 99,0.3397209666439021,0.2225978558144238,0.027542481294886907,0.26918978799601095,0.03061919539440818,0.007271385069358579,0.10279597896975182,0.0002623488172576591
Bulk 100,0.1812244644448092,0.050432997072009336,0.030919897352565097,0.633063037578755,0.03228671176669501,0.004369445084021491,0.06537332030105676,0.0023301264000880843
Bulk 101,0.29466205927301664,0.2242889957160934,0.018834159729004638,0.29615586562832164,0.038627487930088765,0.04898019823091277,0.07771552270050898,0.0007357107920532447
Bulk 102,0.2154828333736234,0.16474298402036577,0.03296634688984696,0.4629234768382195,0.03883136137519316,0.0,0.08310630908899948,0.0019466884137518561
Bulk 103,0.16669921460135714,0.10719266997067325,0.08548200742275724,0.5768006552534348,0.0,0.0,0.04833267489087725,0.015492777860900453
Bulk 104,0.22077424009167762,0.08889459896740932,0.05041351361542345,0.5473277100761231,0.0,0.0,0.08913703649441819,0.003452900754948375
Bulk 105,0.27954213662157623,0.12632772217896585,0.03187510101671066,0.5108143051901246,0.0069493520650452485,0.0,0.04392473102372336,0.0005666519038540881
Bulk 106,0.2454296228166035,0.03074002816266826,0.07884832905934476,0.5972466267102207,0.009364702001339743,0.0,0.038129574069218866,0.00024111718060422643
Bulk 107,0.12835182277131524,0.0728139572159709,0.03957478047243458,0.6972519566449913,0.0033455846348674355,0.03951852282090508,0.0189500478364592,0.00019332760305635456
Bulk 108,0.278092630507081,0.16642933734709892,0.004842985519959583,0.45714136555139506,0.021799290900166954,0.0,0.0713863917418907,0.0003079984324077872
Bulk 109,0.18504619430017202,0.06293016709430165,0.0747701022617618,0.6539381868319029,0.004388665217011093,0.0,0.0174056033774489,0.0015210809174016013
Bulk 110,0.30199891551827374,0.13036237586856325,0.04977852692418983,0.4192343876897522,0.05931183323296877,0.0,0.03931396076625232,0.0
Bulk 111,0.1923962583525806,0.10338572306207007,0.054440185438599416,0.5455220444635738,0.04863481329507439,0.0,0.05489267059255832,0.0007283047955433402
Bulk 112,0.21098788572150506,0.08477577899315106,0.05303547411817637,0.5449360222740605,0.06438086384660252,0.0,0.04158813054074662,0.0002958445057577669
Bulk 113,0.20867034915364532,0.12200225124553764,0.03855849786672773,0.5729027604855723,0.005258941785266261,0.0,0.05197111172170618,0.0006360877415444774
Bulk 114,0.19921768039084378,0.08322997632136933,0.05198113176591341,0.6242314327540553,0.03061002463638122,0.0,0.010624820339797137,0.00010493379163981691
Bulk 115,0.24098170682112266,0.13284567682098697,0.028087807969817427,0.5292164938388775,0.026482708477631064,0.0,0.03989012512347183,0.0024954809480925173
Bulk 116,0.2348009507519934,0.2662380641274363,0.056108463611066396,0.26390754263093713,0.09708793848411236,0.0,0.06267887878932978,0.019178161605124762
Bulk 117,0.23512401201324296,0.0802579543649871,0.03520953621343895,0.6063921984983938,0.011341011218066794,0.0,0.02943068265618177,0.0022446050356886146
Bulk 118,0.1817244886559315,0.3091682537454004,0.025542441335700567,0.19248573379569509,0.15289966281311124,0.006776104723797021,0.12689487969709984,0.00450843523326416
Bulk 119,0.26028793332140926,0.14118453966850855,0.021545122892666215,0.4582962378636379,0.01852640180780994,0.0,0.09546079494472014,0.004698969501247905
Bulk 120,0.23518224334023383,0.16579599206740023,0.029265262015539296,0.4464126448595028,0.07248349343607027,0.0,0.05086036428125366,0.0
Bulk 121,0.3501402011420534,0.17009541436083772,0.023190424651451543,0.30653548599396724,0.03592101051658744,0.0,0.11356603642099605,0.0005514269141065806
Bulk 122,0.23645490345068657,0.07299375948078368,0.018571955242305548,0.6285099783676324,0.0,0.0,0.03478850001785926,0.008680903440732437
Bulk 123,0.24223569710808107,0.10061151897167285,0.05236175370070329,0.5515312474457837,0.0049261834141413165,0.0,0.0483335993596178,0.0
Bulk 124,0.2199409120528551,0.11275512010233667,0.03750405562958639,0.5482492521043005,0.029330571186367428,0.0,0.047083205886723,0.005136883037830935
Bulk 125,0.3167207115639575,0.18173453849618185,0.007776263254045386,0.34226355034953626,0.07846479013304118,0.0,0.07256665144268229,0.00047349476055547556
Bulk 126,0.2069669672349546,0.12571449025238937,0.0,0.5801844837375943,0.009562554699711085,0.0,0.07595346301717742,0.0016180410581731744
Bulk 127,0.26434725619937677,0.25748262111192477,0.04230980425347983,0.2737417185415014,0.07612925611111943,0.0,0.07910417363954783,0.006885170143049922
Bulk 128,0.28210191166860715,0.15010165350463175,0.02048719868487903,0.4415294718268581,0.012251562807664693,0.0,0.08985764773795056,0.003670553769408899
Bulk 129,0.19204131581561706,0.11279608526218597,0.02852294895635192,0.5719499069166345,0.0252807501486874,0.0,0.06693282137533609,0.0024761715251871673
Bulk 130,0.262040787991526,0.17201036117653973,0.04154751210251126,0.3917356316733328,0.043815949766506275,0.0,0.08692019426958732,0.001929563019996654
Bulk 131,0.26590265979067645,0.11083300253273172,0.023108025878105298,0.49750201332731747,0.059025672900704644,0.0,0.04126118763715028,0.0023674379333142323
Bulk 132,0.25821784629152705,0.11258807929132063,0.0,0.5425401839880575,0.01627793297669176,0.0,0.039445886452851894,0.03093007099955123
Bulk 133,0.2493731550310786,0.12152615839032528,0.001674372649035975,0.5249297590003253,0.01189547989391101,0.0,0.062376550222120006,0.028224524813203953
Bulk 134,0.25425069451682236,0.11998189663149014,0.015013704730906028,0.5595589587836178,0.031498721336552564,0.0,0.015111033855244694,0.004584990145366412
Bulk 135,0.3339227784077081,0.20067848585774672,0.01745621824530883,0.30955201582476116,0.07739409691976404,0.0,0.06033130612863101,0.0006650986160802047
Bulk 136,0.23479380530358288,0.15442442244657645,0.005880810605971182,0.5394675254735386,0.004773610505399987,0.0,0.06059392723523633,6.589842969455992e-05
Bulk 137,0.11793999362829402,0.05807551639251688,0.07837976820566944,0.7144530708828025,0.0037197189656115555,0.0,0.023253397515470627,0.004178534409634839
Bulk 138,0.29505253088176575,0.19141448212080073,0.0,0.37931383867109275,0.04579112048014388,0.0,0.08750579459304166,0.0009222332531552565
Bulk 139,0.3323346519950897,0.18787507500801165,0.013361099999661603,0.34491248923649437,0.05930672822754576,0.0,0.06080350693607738,0.0014064485971195544
Bulk 140,0.2953682933369188,0.17084237349371537,0.05583379692115467,0.38213592301771776,0.062490802914781526,0.0,0.03289321305835531,0.0004355972573566058
Bulk 141,0.26168263551781956,0.09607492290843428,0.030720878086053685,0.5491186593564001,0.0028652889229880555,0.018478529770629293,0.03939513685929414,0.001663948578380756
Bulk 142,0.1916034391342465,0.08836987812482977,0.03834124347600386,0.638012053792918,0.0,0.0,0.04367338547200199,0.0
Bulk 143,0.2522921370030983,0.15398880693579975,0.017807929968585632,0.4716886243734903,0.054885060593429354,0.004153003125491856,0.045103373283884654,8.106471622006734e-05
Bulk 144,0.20527447503814628,0.12810892667320226,0.012446993335805451,0.5956819269937558,0.0013915507978035544,0.0,0.055506023255262105,0.0015901039060244712
Bulk 145,0.23934937943712625,0.1479038475052505,0.016770434717180475,0.45486260777394133,0.007127633919997391,0.032264687785387366,0.09902758092588959,0.002693827935227053
Bulk 146,0.14424520971053942,0.12749752949454532,0.10273706032750635,0.5422920690003734,0.034732771678205786,0.0,0.047341002745647606,0.001154357043182204
Bulk 147,0.2341565736838512,0.0,0.03396596885595385,0.6811824454525428,0.017756015319043812,0.0,0.03293899668860842,0.0
Bulk 148,0.33455361800260436,0.15357710135057848,0.008864199446197452,0.38263871372605895,0.03535323349117803,0.009872449160473445,0.07479110285564272,0.00034958196726643124
Bulk 149,0.23188051947740207,0.08766406114822835,0.007039665344196541,0.5878823386646929,0.0,0.0,0.06482877354400277,0.020704641821477535
Bulk 150,0.13541751162799515,0.06859063578052894,0.029814790074074313,0.7309282420018549,0.007219212882082793,0.0,0.02733730252649829,0.0006923051069657548
Bulk 151,0.2840202491137152,0.11208539057761503,0.04097009637010789,0.5071373530112467,0.03454331467118834,0.0,0.021243596256126793,0.0
Bulk 152,0.18692143050180374,0.14645049089858955,0.006217373368908121,0.529954898604405,0.013556691541256525,0.0,0.11507110250221941,0.0018280125828176595
Bulk 153,0.22769260858411905,0.11762121578208251,0.051313924838659646,0.5270414279724135,0.0,0.0,0.07440936201228175,0.0019214608104436116
Bulk 154,0.2638100507306909,0.18218947689997209,0.03372053501528533,0.43634015449290214,0.059239320600734224,0.0,0.023192983958978865,0.0015074783014363956
Bulk 155,0.26035194938474077,0.10850362338367024,0.02385978475952999,0.5564618595870056,0.00616768884302883,0.0,0.04465509404202467,0.0
Bulk 156,0.394085064620602,0.1499581116890677,0.0,0.3496061338500133,0.020092861129036094,0.0057332141394840705,0.08033898847119572,0.00018562610060110762
Bulk 157,0.27122450334320836,0.17530513526555888,0.0,0.4470095017262729,0.004361897713854155,0.0,0.10088800026766355,0.0012109616834420957
Bulk 158,0.22824579887771457,0.14929698623813814,0.04090409965843315,0.5197377622274011,0.014514653092633823,0.0,0.046818816552480595,0.00048188335319879796
Bulk 159,0.193629601850589,0.10840117363825559,0.03055896265006911,0.5832592390763247,0.017034718511221597,0.0,0.06487267184982817,0.0022436324237117356
Bulk 160,0.2378922915745365,0.15081813401607466,0.0,0.4983077445992533,0.0,0.0,0.1117665466660444,0.0012152831440912645
Bulk 161,0.25608516379841956,0.1037041658510069,0.008440451837150892,0.3959649546179197,0.0,0.0,0.2356467496133516,0.00015851428215141815
Bulk 162,0.16051894743273457,0.19455221656169774,0.018767604491006507,0.4941041106204556,0.05355485857778362,0.0,0.07608609988511378,0.0024161624312082253
Bulk 163,0.1916484983972231,0.1201454989054541,0.004000101523147311,0.6060281225355062,0.0,0.0,0.05304172691682664,0.025136051721842623
Bulk 164,0.3712379500970119,0.14125921075944203,0.05237910784236188,0.2921154831917584,0.03699364878540934,0.020924948559395546,0.08502864753554228,6.10032290786385e-05
Bulk 165,0.1807994610955238,0.17372054454051108,0.030494784661226414,0.4944274882493771,0.0,0.04282391773000362,0.07465347093335745,0.0030803327900006056
Bulk 166,0.21833797309866762,0.07678156449140791,0.0615330718374102,0.5635591751547806,0.06234751150813149,0.0,0.016787481708657053,0.000653222200945187
Bulk 167,0.23366297670139877,0.09333765909780369,0.03878048707860346,0.5612912679554719,0.05125297352042561,0.0,0.02096691072739676,0.0007077249188999103
Bulk 168,0.25581245361841337,0.08555699126130321,0.007278281370387877,0.5532886235403448,0.03287382965520431,0.0,0.04190982450410177,0.0232799960502447
Bulk 169,0.22586324994031048,0.12110273521801519,0.02657185430552898,0.5135611348179066,0.015792467114943917,0.0,0.06517904136282482,0.03192951724047
Bulk 170,0.22749529842423846,0.1545989488656585,0.031873553825958245,0.50225811765105,0.019517310995593326,0.0,0.06390748925381512,0.000349280983686215
Bulk 171,0.3601723665971707,0.18631968330862336,0.0,0.2843950511484913,0.049918932168020264,0.02190055008990466,0.09569090142447188,0.0016025152633178908
Bulk 172,0.447223424836353,0.16677074924864552,0.026286453804426086,0.24940429710110917,0.01827712007344082,0.0,0.09203795493602548,0.0
Bulk 173,0.23901579684740037,0.14007115514967994,0.039387240235337066,0.48808831602004604,0.04025835217657505,0.0,0.05169080037393345,0.0014883391970281546
Bulk 174,0.17908741593221103,0.09388268288207069,0.08480756674898801,0.5345530308069242,0.0,0.009209488931322224,0.09406868571418082,0.0043911289843031505
Bulk 175,0.17059288082813207,0.10337725634444213,0.05778861375340926,0.6179321863612846,0.004077437041098149,0.0,0.04512511945109973,0.001106506220534006
Bulk 176,0.29188870448682025,0.1725309921478221,0.037754186608785434,0.3951815743927435,0.03343607102111848,0.0,0.0684457616896383,0.0007627096530717956
Bulk 177,0.23190518205448152,0.09068712677279034,0.020773605693227,0.5965584881765056,0.028490415096049753,0.0,0.031223192371826254,0.0003619898351196743
Bulk 178,0.1777527748086129,0.07489173805667834,0.05275973316936675,0.6466661237206744,0.01370638960079957,0.0,0.03330447793187577,0.0009187627119922794
Bulk 179,0.3312776537332739,0.17951554676930737,0.01709617181281122,0.37123954281522714,0.008014135546992752,0.0,0.09220132267634228,0.0006556266460454428
Bulk 180,0.25439009728618783,0.10817562509761477,0.04799213680845853,0.51647059432148,0.0017699460960256186,0.0,0.06643802464732904,0.004763575742904273
Bulk 181,0.21434420649476063,0.1738973338247591,0.0,0.46029972082344217,0.02698509701856732,0.0,0.12189333717615525,0.0025803046623154836
Bulk 182,0.18796452035450692,0.12783742564450265,0.06303190118197491,0.5763985430813289,0.010505971894234436,0.0,0.03332510281694225,0.0009365350265098998
Bulk 183,0.20970855238566335,0.19520439243187218,0.0027376025919781505,0.45438456880218997,0.08234480949486986,0.0,0.03378873018469376,0.021831344108732612
Bulk 184,0.2080517589115302,0.09806113604491726,0.06561056000108165,0.585546645677162,0.0037085539045138938,0.0065916683826004255,0.03236840556277851,6.127151541610627e-05
Bulk 185,0.27963443260339216,0.15189242166254602,0.01636465099492982,0.4648793969008737,0.03267920158215804,0.0,0.05212236963638013,0.0024275266197200268
Bulk 186,0.2208037762949294,0.1307301723154596,0.06276258319139924,0.49350067188219976,0.04436953985427075,0.0,0.04628225108241105,0.0015510053793303213
Bulk 187,0.1843320268416414,0.11357027294148465,0.051634465469710254,0.5778330145493022,0.0,0.0,0.06864399655861306,0.003986223639248424
Bulk 188,0.1528710127732411,0.060746981104327046,0.05133059026554197,0.7093999052839141,0.004459645369632591,0.0,0.020347035955549132,0.0008448292477939681
Bulk 189,0.28109076620068196,0.13185765037998431,0.008993999497339839,0.5051044599201521,0.040964823984151626,0.0,0.03170257638445733,0.0002857236332327728
Bulk 190,0.2267624910343943,0.1106232270422843,0.015239606407090912,0.5757552514442323,0.029283695620095924,0.0,0.03976570947795613,0.002570018973946127
Bulk 191,0.23528448715940653,0.15144217900087203,0.034292176391319394,0.49091956628802214,0.006671505712124284,0.0,0.08050591607331348,0.0008841693749421025
Bulk 192,0.26852759376596214,0.04275863644242203,0.012474330625551474,0.6481341699053186,0.01265984202105505,0.0,0.010454625303312594,0.004990801936378191
Bulk 193,0.27833838166393166,0.16110543975481498,0.01457106207578573,0.4100397463501263,0.045701578451985074,0.006005284451418881,0.08209930755224731,0.002139199699690051
Bulk 194,0.13179906775762848,0.17244652727151322,0.06010134567809643,0.5389790438458689,0.037729067391686064,0.0,0.05855032624957044,0.00039462180563635423
Bulk 195,0.253458942502956,0.1676859506583118,0.03457329651728223,0.44865181244344804,0.0,0.0,0.07544837034934071,0.020181627528661313
Bulk 196,0.33594951991107297,0.16628746212223172,0.01069450938612737,0.34283804256516304,0.05712432154137471,0.0,0.08646234957083328,0.0006437949031968239
Bulk 197,0.2252984102711376,0.07967049299196861,0.0557560140070969,0.5536572753168393,0.04343139024946243,0.0,0.03834256381275693,0.0038438533507381546
Bulk 198,0.23932507936146452,0.09565113878720352,0.03238200512496964,0.5329921547349046,0.03538783180807051,0.0,0.06380734441557863,0.0004544457678086577
Bulk 199,0.2522425173666098,0.09614509060114836,0.02396413054382384,0.5441363449455481,0.0,0.0,0.06329187186656769,0.020220044676302163
Bulk 200,0.33276212886943063,0.16512119494954705,0.017769657705147827,0.3201394816218541,0.04546912087037382,0.0,0.11873841598364654,0.0
Bulk 201,0.23414517055176878,0.19526030254201407,0.00969133159535138,0.4671995678135167,0.014486805110537824,0.0,0.07817899381594276,0.0010378285708685724
Bulk 202,0.20298473689146906,0.14638078796655282,0.015479518770819241,0.541677707248902,0.0,0.0,0.08888033684522992,0.004596912277026996
Bulk 203,0.28949273237102024,0.20515227285310655,0.006945254748322891,0.26309910409090587,0.0542269383325019,0.06464887341127258,0.11335303726053308,0.0030817869323368956
Bulk 204,0.26936392173935364,0.1589433023608308,0.030328456536219257,0.30516709605006564,0.02539170638473753,0.0,0.20956113770148863,0.0012443792273044375
Bulk 205,0.1702903289878791,0.12142227539837605,0.06272771009801974,0.5607630302081564,0.035662171349224045,0.0,0.04741168689540292,0.0017227970629416923
Bulk 206,0.23096318088565962,0.12247623017940729,0.01648913048474228,0.5109303773197035,0.04341649752656763,0.0,0.0746265838363573,0.0010979997675624358
Bulk 207,0.14920212442050157,0.05383521828482165,0.05879277720975295,0.6843611119144564,0.010349506355741243,0.0,0.04345926181472614,0.0
Bulk 208,0.23289336556861392,0.1489719421106917,0.06357226066242187,0.4633024534457331,0.0,0.0,0.09055387662425904,0.0007061015882802348
Bulk 209,0.19551236102636424,0.09690581289545146,0.020942251291911348,0.6481370136674094,0.005739260519690216,0.008380670652323955,0.02255937922611152,0.0018232507207378227
Bulk 210,0.298829832437123,0.15228323965822252,0.0,0.47032479925716875,0.018436881483910404,0.0,0.059643471125542996,0.0004817760380322721
Bulk 211,0.18414623457147603,0.1332016981348576,0.02310292471725472,0.569308543177033,0.0,0.0,0.08807910188196107,0.0021614975174175525
Bulk 212,0.3141081386594626,0.13811940922745528,0.0238110956528826,0.409291745101216,0.037785258399441676,0.0,0.07621184130571029,0.0006725116538316001
