	Astrocytes	Endothelial	Ependymal	Microglia	NFO	Neurons	OPC	Oligodendrocytes	Tanycytes	Unknown
14	0.15040017931340896	0.09778676799087928	0.10425679351589097	0.06083761542412379	0.10513706189988098	0.24194052251280396	0.13478961442046997	0.05190991979426558	-3.1860441662067295e-20	0.05294152512827659
15	0.158598060539831	0.141312451003215	0.0969217284090046	0.0656960343611521	0.0895169107129412	0.156242319185987	0.164660317287655	0.0663383613801934	1.7475683369228e-21	0.0607138171200208
16	0.11103273815473094	0.10764781521609895	0.07311645038784448	0.054597680497277076	0.11846263747300094	0.2985616501380359	0.12404674087619294	0.05803465375225517	8.878144922596136e-08	0.05449954472311448
17	0.12079506614060612	0.10138824950951009	0.10075463238726108	0.05680027490655175	0.1109077548765641	0.28351873802960426	0.1321872519973311	0.04130577232441714	2.018369124196312e-07	0.05234205799124185
18	0.13227125495939282	0.09633137329121508	0.09021372000895067	0.060012228413929614	0.10227976960858186	0.2834797465846776	0.1500036683684228	0.029009304698392163	9.877597780441616e-22	0.05639893406643742
19	0.14410453634182305	0.10538391337433704	0.09523753949977774	0.06780335200125423	0.10832658565324804	0.2244665065707041	0.15091941317203605	0.06512413541008573	5.197381293434212e-22	0.038634017976733916
20	0.16005950274003702	0.13696904886194303	0.07889782634038542	0.04213886210562201	0.10934133234085303	0.18198720597237403	0.17407602858967502	0.06686636623916352	3.610838100425241e-21	0.049663826809946916
21	0.17812434812147593	0.10473576473536396	0.06951488295409287	0.09420925526937166	0.08588160270385956	0.2149721763273249	0.14629843146651594	0.05110974069885738	-3.415775914756679e-21	0.05515379772313777
22	0.10384543026521494	0.14089905521879292	0.08724861188453224	0.055438901438689965	0.13423484866269192	0.20363978019850987	0.1445911056665379	0.07443547863934945	3.025878903032668e-07	0.05566648543779056
23	0.11316400932856908	0.08177525891492117	0.1211282647331481	0.07461648729258875	0.13445999055324612	0.2994748738618862	0.08851969616087997	0.053784239588048344	1.0792356292823608e-07	0.03307707164314943
24	0.159071629984271	0.126467652414318	0.0952851828566565	0.0646911294902407	0.113135327291353	0.204677252912836	0.115316600761103	0.0760879304833297	5.2187166168414e-19	0.0452672938058922
25	0.1237726087145661	0.11986435969273111	0.09982691878623938	0.05688954453922305	0.10056889854153608	0.19607546834944217	0.14490132822239513	0.07856635819414727	9.100930327407867e-22	0.07953451495971967
26	0.149336090640916	0.144489473521587	0.0950689734942609	0.0666153367137709	0.104169961855436	0.178951435367087	0.158979428173234	0.057687351840183	-2.3262953922236703e-20	0.0447019483935252
27	0.10501271337246007	0.10575757558299306	0.09061813327531515	0.06047145765133184	0.12650976090184307	0.26042080301215015	0.10722794721771507	0.06003971037616104	7.615429482518544e-22	0.08394189861003055
28	0.08456178673054664	0.14693677291279506	0.08817166026394004	0.06093699236198883	0.11679583223001005	0.22351834470885712	0.12486717856856305	0.06792115152487883	-9.452458008585314e-19	0.08629028069842044
29	0.09862978215269742	0.10318456761516703	0.11681384319515102	0.06032708651948911	0.13543243289652704	0.2664640437318371	0.11341291606758303	0.04789084607959242	-1.1820843432345702e-19	0.057844481741955917
30	0.14081146442652198	0.10975667634361497	0.09297854164937208	0.04515698358871719	0.10138206258224597	0.25418446825501595	0.18580163747714198	0.031936837015099695	1.9126920673830994e-07	0.037991137393063396
31	0.09760564490312545	0.09957540529035816	0.10814812474243995	0.04686583065272258	0.12813685087700394	0.24417334000798588	0.14868247394663794	0.05458446481936158	2.707786966207489e-21	0.07222786476036437
32	0.12987249724983993	0.10607858566656393	0.08662109465335555	0.07227397993545286	0.11855726849250892	0.28700454095916283	0.12184529031471891	0.04104887100194137	-4.636939509431296e-19	0.03669787172645567
33	0.09251531964367461	0.13154152041319103	0.08716229823279281	0.06301814047976001	0.12498227010929101	0.28414644733965205	0.15313991067936802	0.03783194061892511	1.1445039203753102e-06	0.025661007979425304
34	0.10005256378316309	0.10140530926971908	0.10129169824999008	0.036206548358115424	0.1216444612423611	0.2972450383336832	0.1311952289432541	0.07289130249348845	2.4474559470889815e-06	0.038065401870278424
35	0.0966063517644982	0.133982405702424	0.0731788098022104	0.076088434008843	0.111358769364795	0.238964013420592	0.105156871294615	0.0285948711007687	2.66835398629933e-07	0.136069206705855
36	0.11972740561740004	0.11928683328974404	0.07742038594944263	0.04906309290645541	0.11963359076774704	0.2533698891943981	0.15414152279730506	0.06711885853472313	2.8964486694834316e-20	0.040238420942784514
37	0.11823008266430897	0.11682935947448597	0.09693802391288447	0.061008981699683384	0.11564081845818497	0.27065147942213996	0.10915006320071897	0.06764099317261729	1.1015439387101797e-18	0.043910197994975995
38	0.1276296634579919	0.12391397921905088	0.08557615651858164	0.05368662236273225	0.16623901733595786	0.2558606778853278	0.1023057843536659	0.05416965632132025	7.066332005344463e-07	0.03061773591217097
39	0.10599259790524306	0.09396430612796246	0.08347286093405924	0.057039664848587336	0.09793999747063395	0.26527304709258215	0.17020170197849707	0.07243985307125585	3.068671597756302e-21	0.05367597057117903
40	0.1654405149663151	0.10104086298846904	0.08444744222145874	0.08272041115675084	0.11607572185345205	0.1949384873580451	0.15700580595960908	0.06937523963915933	-1.4630392996966808e-19	0.028955513856740812
41	0.12507541014667406	0.09584229886649294	0.09494123522808434	0.06840697793991773	0.10745662859213904	0.2829598523325401	0.1787557188274491	0.029808665301500715	1.2925706465951306e-21	0.016753212765201905
42	0.14433961922870314	0.12927557615052515	0.1055741704671861	0.04363737532083814	0.1108425299843721	0.1926220155806582	0.12909197750444013	0.08057053434875928	1.1941949009653912e-21	0.06404620141451788
43	0.11516752417482798	0.09823798344911758	0.08866463618685559	0.048991546027004285	0.08792209728406648	0.27164889820679294	0.19623257109776895	0.06287495690263628	-9.067744435620007e-22	0.030259786670929892
44	0.07945043811637242	0.12393622052088389	0.10092533153564592	0.08533057890906173	0.10338568661742191	0.24259333847095477	0.15572352456100685	0.06697001839206934	5.552543335678485e-07	0.04168430762224937
45	0.08797366581214563	0.10957693398217705	0.11701542008177905	0.07481444678629592	0.08806707812699555	0.24528523517523612	0.15429900546988007	0.05661572268663983	8.104040179098104e-22	0.06635249187885092
46	0.08790795186634086	0.10961698339031706	0.11705147545383707	0.07492129690945044	0.08806093281363725	0.24535235348473214	0.15429723054494207	0.056560212493716636	8.094448574943205e-22	0.06623156304302655
47	0.08767059354650801	0.13112743091557302	0.06269042764447422	0.02715288334947521	0.15617712624113403	0.22004868157949306	0.14040307220902504	0.06691476934994642	2.993530732905271e-21	0.10781501516437103
48	0.09443668996131208	0.09916316091764248	0.08688672249520708	0.12110594100659197	0.10767561207840697	0.25538473844401893	0.13249443430091098	0.022309404661538995	6.433415167261448e-08	0.08054323180021879
49	0.13050094266121906	0.11341991584159306	0.08763783011968235	0.05611265131159953	0.10004214176491104	0.24933110127449412	0.18614363839238107	0.05603155509391083	-7.647849707523164e-19	0.02078022354020891
50	0.1531720958730911	0.10898289634387406	0.07755502707401775	0.07071156724175794	0.10360801357659707	0.21053109445998913	0.17681707103754912	0.05667697189306013	5.372288502831854e-22	0.041945262500063626
51	0.19657984052163782	0.1230532708572959	0.07638423281216714	0.07261703694493082	0.09047336274363332	0.2280296748911648	0.15181598606625987	0.03169636093750637	1.949642979572588e-21	0.029350234225403973
52	0.116982186406101	0.108461324115733	0.0937625538461566	0.0363656280237939	0.134173486233368	0.248482082005716	0.158895203411749	0.0645698824691152	1.29416812879884e-21	0.0383076534882672
53	0.17895825233169893	0.09262466839426915	0.08370751943081396	0.06633562468876117	0.11265378160994695	0.19281978238825792	0.13323815759658994	0.06720715570694687	2.149201140055229e-18	0.07245505785271497
54	0.17193085215433912	0.1331128299900091	0.08472971137808595	0.07809224926927155	0.07783374698482516	0.1757766735141261	0.1580475234928011	0.05731398031123614	1.225582631364701e-07	0.06316231034704274
55	0.12904171982711	0.103552480294081	0.10080347729131	0.0525652775695197	0.0842727222394452	0.281081953352119	0.183399612992652	0.0574737845842682	6.0240688474787495e-22	0.0078089718494949
56	0.15785009782380807	0.10485570198299504	0.08996646322318354	0.03635668283964611	0.11307721937927506	0.2480427273894531	0.13081953207201005	0.06125843194119273	1.6412359401123305e-06	0.05777150211249623
57	0.06848971240885655	0.08057699738207594	0.10840611770411193	0.03147830691768198	0.18902171196335185	0.28404316045109385	0.11878112529354491	0.07554186306066525	3.8067420488068573e-06	0.04365719807656887
58	0.14533992993770203	0.10898860151171502	0.08826873551559342	0.05138779957335171	0.09681793348019023	0.22155787768273205	0.17235695397867404	0.07116885450910501	1.7757691237972603e-21	0.04411331381093651
59	0.09048295099647216	0.08924271780928476	0.10306139038979095	0.030772504445888485	0.11045887022728394	0.32419867818336784	0.1744918190959529	0.06626128610842988	4.777176285688318e-22	0.011029782743528995
60	0.08534868310533075	0.13209906276713093	0.08508476376853996	0.07228654951930617	0.10564230165127596	0.2341458709977459	0.15602701722224893	0.05311988617845558	1.2460359159425293e-06	0.07624461875404988
61	0.10535486550345505	0.09363590426637534	0.10190233730462404	0.04985575318140792	0.12340237241992505	0.2853774435285651	0.14925468452124804	0.07423324257687942	1.0780802750522305e-21	0.01698339669752001
62	0.12178141474016611	0.1362646867384361	0.08705274223402619	0.08695939177828518	0.09110177841942509	0.2205241278292902	0.15668091814400315	0.05683620781625505	-2.589482292802163e-19	0.042798732300112934
63	0.12130046510568614	0.16191303565245915	0.06712357562892148	0.0832768716158215	0.12288266294993914	0.21571327798007026	0.15416082208007517	0.047483818151196656	1.0779402681768211e-18	0.026145470835830426
64	0.12890092741021106	0.10255978695937504	0.07877001988121894	0.05163509584749542	0.10669026520647004	0.2734952170394631	0.17413065312598308	0.05059734450469252	1.9753870007441407e-07	0.033220492486390814
65	0.12992623203716497	0.08055786908642779	0.09105377844353399	0.06123704419166948	0.09392806998647628	0.3113154333715569	0.15670579038868096	0.05715810261357219	-8.3222183724315575e-22	0.018117679880917396
66	0.13098444679767998	0.10811040722903498	0.10363365643552998	0.055322906234773386	0.11579399700986698	0.24262480564589795	0.13548055379583998	0.056207315730756185	9.125180887211528e-22	0.05184191112062048
67	0.10464803930914003	0.07887702025357111	0.13304001814056501	0.05736367129911851	0.11023893592617003	0.31515702595250905	0.11254598451689903	0.043760173109416906	1.6810348312149005e-21	0.04436913149261041
68	0.111414366817049	0.101078744564666	0.0911188835144352	0.0723105959805073	0.107173860271015	0.21490743868607	0.183306977283341	0.0880888581893562	2.99152503879972e-06	0.0305972831685216
69	0.08922901989341074	0.11835693126083105	0.09904217544635745	0.023656111202470912	0.11544200763260405	0.3214741583389132	0.18481295766664008	0.036777327736785416	5.831982340628903e-22	0.011209310821987206
70	0.15014229291538703	0.08443026835943171	0.06675723616660441	0.07732549353259571	0.10671490441889502	0.18310879650663803	0.16460810160120104	0.08417024152053851	1.2618861185881802e-07	0.08274253879009691
71	0.11604889746831903	0.10550075829359203	0.08276367010164991	0.043770716223406704	0.13259499635985503	0.2776289508342731	0.14284162561753003	0.060810312662154815	4.0618886147585706e-21	0.038040072439219204
72	0.12508746066399007	0.08472394602436054	0.08448025826685124	0.03896372371498341	0.12705260075517805	0.2983283866468931	0.12661200491024704	0.08082399128583125	5.4724990691280126e-21	0.033927627731665314
73	0.13905392795358384	0.09229334238863911	0.11619011689765288	0.06727154498501133	0.10785107551402087	0.2519856811947717	0.15666375839689684	0.049734643523662844	5.169336083443854e-22	0.01895590914576038
74	0.09797743252611865	0.10330717752482796	0.10034617284608896	0.05226007976577718	0.11684994982463595	0.2656661062831379	0.1594282437591119	0.05487199408075277	1.9184026583117192e-07	0.04929265154928278
75	0.14429313292058707	0.07641308604101256	0.11657687950487608	0.038470508951381925	0.12864455546028508	0.27678978496543516	0.14397650979769608	0.03501219279808492	-4.073055520320463e-21	0.03982334956064103
76	0.1321837426673701	0.11062617467919206	0.10254754182190105	0.06651390172104354	0.10702699893542605	0.24637192195021515	0.12593916333069707	0.050935515391840026	8.305422204828905e-22	0.057855039502315034
77	0.11808671645848394	0.09493135795845865	0.08548525618529806	0.07105598230048778	0.12028030328408194	0.26808250537350287	0.13278257561996595	0.04835182516725868	8.997159262705767e-09	0.060943468655302875
78	0.11015763423825502	0.09677878771177281	0.09626359763949752	0.03973365740613901	0.13731953735940802	0.2776016715550861	0.14430585252437103	0.06430447380055261	1.3637960450119702e-06	0.03353342396887301
79	0.12835192435818302	0.12708968537666804	0.06951959311165241	0.07146816317716422	0.11122146243921102	0.25620819947094103	0.13861415330338803	0.06767250843412942	2.9541194788208906e-19	0.029854310328662707
80	0.13473123207109902	0.09414152886755671	0.10632121745155801	0.08566155273473451	0.11356510344644802	0.23863079750303703	0.15411526931239503	0.04258279456669751	8.042148553760881e-08	0.030250423624988705
81	0.12394911639638598	0.11618018214842098	0.07193018599084679	0.07200221058411209	0.08796716195812779	0.22655642385431493	0.17315886195764799	0.06444056215808569	2.0745778107957195e-07	0.06381508749427679
82	0.10777574911637701	0.10941570919539502	0.11425336585349902	0.09876012572865991	0.09543242996321961	0.21706622967741504	0.12754510859302404	0.055550995736466206	1.2778639932463802e-21	0.07420028613594422
83	0.12186616571961406	0.10357576623007604	0.09308202862287004	0.10476030009939004	0.12631069608008405	0.25079008191833013	0.11204945789008905	0.03248664658579181	-1.3652037683661305e-18	0.055078856853754625
84	0.10834803920722001	0.11468860942084702	0.07871539513649362	0.08383802832437741	0.10420033156840801	0.23955689626466903	0.17120988689208003	0.06918632304820281	-5.990624032214851e-19	0.030256490137702104
85	0.14675607439598984	0.11314699871118887	0.07598784793275741	0.05845965622458004	0.1061369364683419	0.20606142512619577	0.16069297446571085	0.0830998004351234	1.7781474544982683e-21	0.04965828624011184
86	0.1740165171676241	0.11830341693706407	0.09120509321246026	0.04159110361822252	0.11077347169273305	0.17619305683603811	0.1615966230260231	0.08463934311218994	1.1277589307792206e-18	0.04168137439764472
87	0.1287941593061899	0.1051724898191119	0.07884762224550183	0.058447220401770354	0.10012529204936292	0.25013782192606376	0.17851463271747683	0.06415484188327884	7.128682948524963e-22	0.03580591965124367
88	0.16759739919932304	0.11304376569845602	0.08999344800889841	0.043216300185906005	0.11480289622314901	0.16867940913901303	0.13360176792014403	0.09359634680289962	1.0640842712057402e-08	0.07546865618136811
89	0.10836721692648288	0.10793343049540087	0.07528656340227832	0.09587504146722858	0.0894243569289103	0.2613119602814637	0.13391103766523585	0.05008038626497304	-1.692851668971968e-21	0.07781000656802661
90	0.11868446918566007	0.11296094740876107	0.07556330923770205	0.07575924712886574	0.10379297459034306	0.26917541023954716	0.1617815701282421	0.051311581742403425	4.763191848288083e-19	0.030970490338475317
91	0.13334377169277406	0.11431732373716805	0.10209427118616803	0.09241534106215332	0.09047658418911733	0.23911425165993108	0.16305205002295506	0.04198168410358492	1.3822183682115103e-21	0.023204722346148107
92	0.12257820839575997	0.11223422376648497	0.11981185617975897	0.04345293670208349	0.12422322584766397	0.28439787266798694	0.12963805592021896	0.035766248240288796	8.815657718803428e-07	0.02789649071398209
93	0.1102966669073339	0.1063061985429459	0.1076289410725839	0.048749038668580255	0.1256689199137889	0.2582417702141528	0.17371081389489484	0.042356963887216964	4.125201814418736e-22	0.027040686898502576
94	0.15325168038395404	0.12647937576692103	0.08531930033589041	0.061182882929095815	0.11234837081159203	0.21805264575769306	0.14921444698406003	0.052445686413228415	2.4218481733147804e-19	0.04170561061756531
95	0.15333453263773095	0.09633224868108826	0.09517035365748786	0.040480006665095776	0.09691262375436346	0.2653009110880319	0.15132660189504094	0.06055518328786797	1.921441453887319e-08	0.04058751911887828
96	0.1375718628388349	0.10504272684268694	0.12200210878870692	0.07665180545740885	0.08409096949121014	0.22500142893487285	0.13986032993381392	0.052740235486449565	1.557033634389489e-22	0.057038532226015966
97	0.11219097842105394	0.10538533710575496	0.07608926184968137	0.05524885576835027	0.12031567884969994	0.2721305856487679	0.15013317059280795	0.05365669193818638	2.210528527578859e-19	0.05484943982569737
98	0.14836643926432197	0.10202663316052497	0.08065764401543929	0.07279884282735179	0.09853555465204637	0.26611413537640694	0.13756179561188397	0.027166252841591194	4.303360720197559e-22	0.06677270225043348
99	0.15095708427601912	0.1548192109498511	0.06047046944071524	0.06538904089265664	0.08843422516533066	0.1353634580668261	0.1772801468025171	0.08459689955626115	1.766830601194581e-21	0.08268946484982276
100	0.11177057511939194	0.09240406342790296	0.08863372359316356	0.04860270236494748	0.12729946434649095	0.2701051468667089	0.13278596084708094	0.037198863763436084	-9.660624464480307e-19	0.09119949967087726
101	0.13098483138330205	0.17365973949756805	0.08326440501801953	0.06642827894432193	0.10404111171338702	0.18859445112489007	0.16693573917360505	0.05391784229668412	1.6287315843233007e-21	0.032173600848222114
102	0.10740683981630895	0.12289322623874994	0.06850613691702068	0.07204941021641227	0.11511492869657894	0.21120672232323492	0.16033674359242792	0.08228357340996266	-6.259109864773808e-20	0.060202418789303574
103	0.09989681075198018	0.13313694650913507	0.08266682599226835	0.024900669912727616	0.15444373445253212	0.2792379884477982	0.1539281204048711	0.03455045095434782	4.8573753886742835e-06	0.037233595198950926
104	0.12721648330430504	0.10125147826375203	0.10783574521449504	0.05101358428597611	0.12087431476572905	0.2873737030694151	0.12159011607341805	0.04494724730546151	1.3946170113155405e-21	0.03789732771744801
105	0.11889474144290595	0.11780057489783395	0.09857344384458226	0.07844710260753265	0.09835136290701516	0.2187793300787459	0.16744551592721993	0.05508144228980947	1.6986383238511792e-18	0.04662648600435468
106	0.07874818576163861	0.10404139978495103	0.11432393541699502	0.07549332757598132	0.11140508151698603	0.28387903058664404	0.14241513086632704	0.05018982473366331	3.738976247302331e-22	0.039504083756813704
107	0.11343966232147894	0.08360272773725644	0.09438250688195234	0.05930017309963906	0.09268034009361595	0.3103879105708118	0.1616752583287359	0.06460824291831335	2.0697400281540985e-19	0.019923178048196287
108	0.12123145018899088	0.1305094689902249	0.08947151569725342	0.04984519303045156	0.11106022167094791	0.23051912949922782	0.14583187447115586	0.07363653028715353	1.344136837018919e-21	0.047894616164594256
109	0.11079157240200885	0.10311980527063586	0.10095458434001686	0.05952353277493112	0.11698058897203185	0.2666220077472827	0.16309184521251077	0.060824084825081816	7.166540520940671e-07	0.018091261801448277
110	0.17460853994622583	0.10119098280896392	0.08337643738873163	0.06169348698816914	0.10053791068268891	0.19796168065744482	0.15961064118171386	0.07457849500623782	4.063887839564926e-22	0.04644182533982396
111	0.11911675018653314	0.10424699812398411	0.06690958054180807	0.05891098836365696	0.10745943392124012	0.28152685391463333	0.15887619992451416	0.06566354864888707	1.2073526726771813e-21	0.037289646374743045
112	0.13762250422684302	0.09290105472793211	0.08887707922837411	0.07292197273835731	0.11018962668678403	0.21662733338618706	0.13321531126771802	0.07022522953823822	4.812082800274301e-07	0.07741940699128601
113	0.1024460211935371	0.10604901410997909	0.07645576749604917	0.07176993359870806	0.1057384639681811	0.24357796010520022	0.15677310092103214	0.06852145258401066	-4.0314388382682934e-19	0.06866828602330255
114	0.1304919017345021	0.13135179810678108	0.07571448269524904	0.026578376757562014	0.09465547078832526	0.2922691031590642	0.1781617172156481	0.03303245268176842	-2.6601877136417917e-21	0.03774469686109992
115	0.1491138741177489	0.09693936393273322	0.09341669037667104	0.06792146580490126	0.10959536456916193	0.24294921612229084	0.14217149885277092	0.06531827554057155	4.100863085339707e-22	0.03257425068315028
116	0.11445174296693093	0.12200961753723792	0.05942381479746906	0.09196948488214264	0.07925465431687434	0.21647124890808686	0.1564945185784559	0.07603711247738634	2.973428554110218e-07	0.08388750819256055
117	0.1317224029073529	0.09343292721296265	0.09087482566563665	0.05692534247474206	0.12142249848036492	0.2970778587360698	0.1444626827235309	0.03283725753919448	1.3675852043627991e-05	0.03123052840810198
118	0.0863420585089383	0.191586826270397	0.092697268086389	0.160109310346905	0.0975546686075088	0.056851880994709	0.182010075541553	0.084146700350999	0.0065843909130972	0.0421168203795038
119	0.12764518992876203	0.11774874048963702	0.10284489003771902	0.07424276355383091	0.10815751852906301	0.22128590414186103	0.12207017002884901	0.06290480449548531	1.4586064498591902e-07	0.06309987293414791
120	0.11852282965798702	0.12867372841968003	0.07154824122400132	0.09037108319047411	0.10111628946190003	0.20390318242645605	0.16507453018247903	0.06925470533981261	7.310111007141923e-19	0.05153541009720981
121	0.13144466729403725	0.12955141100830425	0.08223462695942205	0.059038517719982614	0.11832166733109722	0.1592468777465093	0.1585263781167733	0.10699924978267121	3.9876064796724076e-19	0.0546366040412028
122	0.10486078235901997	0.10669563472707798	0.10161609284188497	0.051708822580094085	0.13362311701462598	0.29605658513247396	0.11060574990131097	0.05884126199928669	1.7371249204177896e-21	0.03599195344422539
123	0.12174917267998511	0.1032477758790701	0.07260976190970007	0.06552960507672825	0.09859234154985158	0.2737444674788082	0.18890954592806417	0.05548238640777775	-1.2460802128826612e-21	0.020134943090014717
124	0.11209655420739006	0.1353033136124901	0.09071134264838146	0.07531475974385096	0.10461738669948407	0.24378541915681118	0.13616562847496708	0.06344975859172644	-1.1722936252349808e-20	0.03855583686489853
125	0.12369329653011392	0.1291203654922629	0.08430645385161875	0.09670180421959093	0.11559419263169092	0.22009733444091487	0.13991299788444192	0.060704918984385056	4.878331722146997e-19	0.02986863596498078
126	0.10056559980035905	0.11563140412928706	0.10343529290071604	0.07426861716886263	0.10537084741143204	0.23533079945376612	0.15924480387709508	0.05610421534609973	3.1404486623636115e-07	0.050048105867516124
127	0.12536098655862596	0.18507736222791196	0.062188015920279185	0.10013581163459598	0.12264481004888098	0.12969552527325398	0.16251886855069098	0.06821651595925769	2.9743733668090893e-06	0.044159129453136395
128	0.14649323238530904	0.08955337787705542	0.10419012613504303	0.054786536513101315	0.13712995607905604	0.2602578365046361	0.12997127921374202	0.061420354115667916	1.4971240075462203e-07	0.016197151463988504
129	0.14066648505235194	0.09519937913942025	0.08247109592639336	0.06151251942213507	0.09939061423311596	0.2613841990220439	0.11906398453623195	0.07900394746892805	1.5346347854685693e-21	0.06130777519937947
130	0.12105468260948195	0.15286130620703794	0.08239411032329345	0.08148952984439846	0.08651375313802556	0.1863435036253129	0.1644051445713879	0.06006326525184837	1.5723947117585194e-06	0.06487313203450167
131	0.11503369312173709	0.11780178629589809	0.10108766783507407	0.08208011351498215	0.11067037495729207	0.21474043868631915	0.1664668029569741	0.04626601019222143	7.125651860328865e-08	0.045853041182983126
132	0.14689772677463406	0.11484399580079005	0.10948011288474806	0.058688815842246625	0.09859649914572974	0.2667757669124961	0.14978498280920305	0.04463457370497702	4.840242400996631e-22	0.010297526125175406
133	0.127530332826204	0.106455388073557	0.0683218609491101	0.0738265026559064	0.113727549241504	0.261986535548951	0.130826974462162	0.0640568804662014	6.96267524091251e-19	0.0532679757764043
134	0.154346444175839	0.0924683688743603	0.110504280896357	0.0656112306242283	0.13143368948829	0.238827656154829	0.116599770112153	0.0214335107150121	5.81915113959217e-22	0.0687750489589312
135	0.18036794123889202	0.14760076523852403	0.08159302402844862	0.09688490037686112	0.08243221582127891	0.17265222044710302	0.15904896853716802	0.033323007546689404	6.739399396540741e-07	0.04609628282509531
136	0.11178134647533415	0.13440133007272018	0.09564749257850412	0.06189966689140628	0.11848526661248115	0.24887527903046133	0.1497667465777832	0.03626008826243755	2.793207703467874e-19	0.04288278349887196
137	0.03189975031545262	0.10596479679123806	0.11584149660678307	0.030473761546458516	0.13176323516645308	0.34027369451295214	0.16613949021399307	0.07083204825464194	4.6203096370145125e-05	0.006765523495657303
138	0.15141984815348616	0.13403801220486813	0.07052558308681998	0.05476339975196786	0.12140533945814014	0.19237143061700523	0.17502071914248618	0.03523603172449434	1.3510283965147914e-06	0.06521828483233556
139	0.163944200755841	0.135944176070762	0.0812567528254069	0.0724144169827241	0.0836013761138434	0.176863946231432	0.156514713059485	0.0577437690513937	-2.45117133406077e-21	0.0717166489091118
140	0.140731942696126	0.120609334519422	0.0899490943465658	0.0992400934146899	0.106178740776701	0.197993336497074	0.125126039465034	0.0527573737359297	8.26709631493163e-08	0.0674139618774945
141	0.12219633373374303	0.10246917018574303	0.08085039410515642	0.05571587066136791	0.08751303312872132	0.26641042747538307	0.16777403483089603	0.060225093335428616	2.1721758610230805e-06	0.05684347036769971
142	0.10784929283928094	0.11313053321286293	0.10406051399947293	0.04554418314728887	0.13903449747035293	0.24703423965810684	0.11433299047699694	0.060845608434838355	2.969360035136208e-22	0.06816814076079936
143	0.12891555302703592	0.12124470099077192	0.07067145402934606	0.08787572236915994	0.12011785269333691	0.23203650052029984	0.1665434988405799	0.041198235745110875	5.237544488143757e-19	0.03139648178435858
144	0.13396370071007607	0.11285769605938907	0.07361656521282646	0.06707348557469255	0.10029852459538408	0.28512296573994317	0.1382206278004751	0.053335156624292834	-5.517547107326734e-19	0.035511277682920624
145	0.10408688998200903	0.14389103557719604	0.09167441254260872	0.057373357094041816	0.11912458209442603	0.20922519085908206	0.13747538485575803	0.059751343639878815	-8.486051022382592e-19	0.07739780335499942
146	0.10855134904536204	0.09547881292615225	0.05134167721063832	0.07564548496194992	0.09704019111707005	0.3084955564740991	0.18393098722269208	0.03523031732345781	4.316208270379912e-19	0.04428562371857842
